ID_vuelo;Id_empresa;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
6395;82;I;R;12;0
6396;82;I;R;35;0
6397;82;I;R;3;0
6398;82;N;R;25;0
6399;82;N;R;11;0
6400;82;N;R;5;0
6401;82;N;R;6;0
6402;82;N;R;8;0
6403;82;I;R;11;0
6404;82;I;R;2;0
6405;82;I;R;2;0
6406;82;I;R;2;0
6407;82;I;R;18;0
6408;82;I;R;39;0
6409;82;I;R;2;0
6410;82;I;R;1;0
6411;82;I;R;1;0
6412;82;I;R;2;0
6413;82;I;R;2;0
6414;82;I;R;6;0
6415;82;I;R;2;0
6416;82;I;R;49;0
6417;82;I;R;4;0
6418;82;I;R;41;0
6419;82;I;R;22;0
6420;82;I;R;139;0
6421;82;I;R;20;0
6422;82;I;R;1;0
6423;82;I;R;377;0
6424;82;I;R;3118;29040
6425;82;I;R;30;0
6426;82;I;R;219;0
6427;82;I;R;19;0
6428;82;I;R;53;0
6429;82;I;R;12;0
6430;82;I;R;124;0
6431;82;I;R;13;0
6432;82;I;R;21;0
6433;82;I;R;74;0
6434;82;I;R;2;0
6435;82;I;R;193;0
6436;82;I;R;96;0
6437;82;N;R;14;0
6438;82;N;R;2;0
6439;82;I;R;43;0
6440;82;I;R;26;0
6441;82;I;R;2;0
6442;82;I;R;2;0
6443;82;I;R;30;0
6444;82;I;R;3;0
6445;82;I;R;492;0
6446;82;I;R;195;0
6447;82;N;R;16;0
6448;82;I;R;1;0
6449;82;I;R;2;0
6450;82;I;R;7719;12728
6451;82;I;R;2783;1939
6452;82;I;R;51;0
6453;82;I;R;34;0
6454;82;I;R;1;0
6455;82;I;R;11;0
6456;82;I;R;7;0
6457;82;I;R;17;0
6458;82;I;R;24;0
6459;82;I;R;3;0
6460;82;I;R;2;0
6461;82;N;R;14;0
6462;82;N;R;7;0
6463;82;I;R;96;0
6464;82;I;R;42;0
6465;82;I;R;10;0
6466;82;I;R;19;0
6467;82;I;R;1;0
6468;82;I;R;1;0
6469;82;I;R;12;0
6470;82;I;R;620;0
6471;82;I;R;322;0
6472;82;I;R;1;0
6473;82;I;R;1;0
6474;82;I;R;28;0
6475;82;I;R;11;0
6476;82;I;R;9;0
6477;82;I;R;2;0
6478;82;I;R;123;0
6479;82;I;R;33;0
6480;82;I;R;5;0
6481;82;I;R;234;0
6482;82;I;R;127;0
6483;82;I;R;3;0
6484;82;I;R;11;0
6485;82;I;R;97;0
6486;82;I;R;56;0
6487;82;I;R;1;0
6488;82;N;R;231;0
6489;82;N;R;60;0
6490;82;N;R;5;0
6491;82;N;R;52;0
6492;82;N;R;611;0
6493;82;N;R;48;0
6494;82;N;R;22;0
6495;82;N;R;12;0
6496;82;I;R;7;0
6497;82;I;R;26;0
6498;82;I;R;1;0
6499;82;I;R;1;0
6500;82;I;R;1;0
6501;82;I;R;37;0
6502;82;I;R;37;0
6503;82;I;R;1;0
6504;82;I;R;34;0
6505;82;I;R;27;0
6506;82;I;R;6;0
6507;82;I;R;3;0
6508;82;I;R;18;0
6509;82;I;R;17;0
6510;82;I;R;10;0
6511;82;I;R;18;0
6512;82;I;R;33;0
6513;82;I;R;3;0
6514;82;I;R;4;0
6515;82;I;R;2;0
6516;82;I;R;38;0
6517;82;I;R;98;0
6518;82;I;R;166;0
6519;82;I;R;831;0
6520;82;I;R;948;0
6521;82;I;R;140;0
6522;82;I;R;37;0
6523;82;I;R;731;0
6524;82;I;R;6293;175553
6525;82;I;R;106;0
6526;82;I;R;643;0
6527;82;I;R;31;0
6528;82;I;R;131;0
6529;82;I;R;55;0
6530;82;I;R;198;0
6531;82;I;R;94;0
6532;82;I;R;144;0
6533;82;I;R;177;0
6534;82;I;R;5;0
6535;82;I;R;1;0
6536;82;I;R;1;0
6537;82;N;R;1;0
6538;82;N;R;12;0
6539;82;I;R;10;0
6540;82;N;R;13;0
6541;82;N;R;21;0
6542;82;I;R;13;0
6543;82;I;R;4;0
6544;83;N;T;0;44
6545;83;N;T;1;0
6546;83;N;T;5;104
6547;83;N;T;0;70
6548;83;N;T;1;44
6549;83;N;T;1;66
6550;83;N;T;2;70
6551;83;N;T;6;116
6552;83;N;T;0;0
6553;83;N;T;3;50
6554;83;N;T;5;124
6555;83;N;T;2;70
6556;83;N;T;2;154
6557;83;N;T;1;70
6558;83;N;T;0;0
6559;83;N;T;0;44
6560;83;N;T;0;66
6561;83;N;T;7;170
6562;83;N;T;1;0
6563;83;N;T;0;22
6564;83;N;T;1;70
6565;83;N;T;10;248
6566;83;N;T;1;44
6567;83;N;T;5;160
6568;83;N;T;1;44
6569;84;N;T;7;107
6570;84;N;T;5;19
6571;84;N;T;0;38
6572;84;N;T;2;16
6573;84;N;T;3;3
6574;84;N;T;0;21
6575;84;N;T;24;644
6576;84;N;T;0;36
6577;84;N;T;233;5645
6578;84;N;T;1;50
6579;84;N;T;8;320
6580;84;N;T;1;84
6581;84;N;T;1;150
6582;84;N;T;10;222
6583;84;N;T;2;50
6584;84;N;T;14;313
6585;84;N;T;2;20
6586;84;N;T;1;42
6587;84;N;T;3;114
6588;84;N;T;1;20
6589;84;N;T;2;60
6590;84;N;T;5;70
6591;84;N;T;8;120
6592;84;N;T;1;20
6593;84;N;T;2;60
6594;84;N;T;2;50
6595;84;N;T;2;20
6596;84;N;T;1;20
6597;84;N;T;1;60
6598;84;N;T;1;30
6599;84;N;T;1;50
6600;84;N;T;0;20
6601;84;N;T;1;50
6602;84;N;T;3;110
6603;84;N;T;14;190
6604;84;N;T;2;50
6605;84;N;T;0;20
6606;84;N;T;1;100
6607;84;N;T;1;100
6608;84;N;T;1;100
6609;84;N;T;2;160
6610;84;N;T;1;60
6611;84;N;T;12;410
6612;84;N;T;1;150
6613;84;N;T;5;160
6614;84;N;T;2;60
6615;84;N;T;0;20
6616;84;N;T;7;100
6617;84;N;T;2;50
6618;84;N;T;1;50
6619;84;N;T;3;90
6620;84;N;T;35;596
6621;84;N;T;2;60
6622;84;N;T;1;50
6623;84;N;T;275;4259
6624;84;N;T;1;40
6625;84;N;T;4;50
6626;84;N;T;0;50
6627;84;N;T;16;310
6628;84;N;T;1;20
6629;84;N;T;1;50
6630;84;N;T;4;90
6631;84;N;T;1;60
6632;84;N;T;1;50
6633;85;I;R;15;0
6634;85;I;R;4;0
6635;85;I;R;6;0
6636;85;I;R;1;0
6637;85;I;R;11;0
6638;85;I;R;1;0
6639;85;I;R;9;0
6640;85;I;R;20;0
6641;85;I;R;2;0
6642;85;I;R;1;0
6643;85;I;R;2;0
6644;85;I;R;5;0
6645;85;N;R;2;0
6646;85;I;R;38;0
6647;85;I;R;10;0
6648;85;I;R;11;0
6649;85;I;R;30;0
6650;85;I;R;7;0
6651;85;I;R;29;0
6652;85;N;R;32;0
6653;85;I;R;35;0
6654;85;I;R;10;0
6655;85;I;R;3;0
6656;85;I;R;2476;0
6657;85;I;R;2719;0
6658;85;I;R;7;0
6659;85;I;R;30;0
6660;85;I;R;1;0
6661;85;I;R;40;0
6662;85;I;R;12;0
6663;85;I;R;5;0
6664;85;I;R;1;0
6665;85;I;R;9;0
6666;85;I;R;1;0
6667;85;I;R;8;0
6668;85;I;R;16;0
6669;85;I;R;10;0
6670;85;I;R;38;0
6671;85;I;R;2;0
6672;85;I;R;10;0
6673;85;I;R;9;0
6674;85;I;R;22;0
6675;85;I;R;2;0
6676;85;I;R;11;0
6677;85;I;R;22;0
6678;85;I;R;2;0
6679;85;I;R;1;0
6680;85;I;R;2;0
6681;85;I;R;13;0
6682;85;N;R;74;0
6683;85;N;R;1;0
6684;85;I;R;1;0
6685;85;I;R;23;0
6686;85;I;R;2;0
6687;85;I;R;19;0
6688;85;I;R;8;0
6689;85;I;R;1;0
6690;86;I;R;3817;14221
6691;86;N;R;1;0
6692;86;N;R;1;0
6693;86;I;R;1;0
6694;86;I;R;8;0
6695;86;I;R;2;0
6696;86;I;R;1650;0
6697;86;I;R;7879;0
6698;86;I;R;1508;0
6699;86;I;R;1757;2277
6700;86;I;R;44;0
6701;86;I;R;102;0
6702;86;I;R;4;0
6703;86;I;R;17074;112705
6704;86;I;R;157;0
6705;86;N;R;96;0
6706;86;N;R;11;0
6707;86;I;R;1655;4370
6708;86;I;R;175;0
6709;86;I;R;10;0
6710;86;I;R;3531;14330
6711;86;I;R;1816;15626
6712;86;I;R;4161;22462
6713;86;N;R;3;0
6714;86;I;R;410;0
6715;86;I;R;12125;61890
6716;86;I;R;92;0
6717;86;I;R;5430;0
6718;86;I;R;2;0
6719;86;I;R;1699;5793
6720;86;I;R;3620;595
6721;87;N;T;193;3300
6722;87;N;T;3;100
6723;87;N;T;37;700
6724;87;N;T;23;450
6725;87;N;T;2;50
6726;87;N;T;0;0
6727;87;N;T;23;420
6728;87;N;T;7;110
6729;87;N;T;11;200
6730;87;N;T;5;100
6731;87;N;T;0;0
6732;87;N;T;3;50
6733;87;N;T;214;3650
6734;88;I;R;1035;0
6735;88;I;R;3596;407
6736;88;I;R;1065;0
6737;88;I;R;2448;0
6738;88;I;R;3152;669
6739;88;I;R;1502;97
6740;88;I;R;4731;1430
6741;88;I;R;1199;186
6742;89;N;T;0;300
6743;89;N;T;0;250
6744;90;I;R;0;41443
6745;90;N;C;0;4290
6746;90;N;T;36;8626
6747;90;N;T;45;9296
6748;90;N;T;67;84677
6749;90;N;C;0;7192
6750;90;I;C;0;54594
6751;90;I;R;0;18087
6752;90;N;T;38;1327
6753;90;I;R;0;74121
6754;90;I;R;0;134572
6755;90;N;R;0;175239
6756;90;N;T;41;7232
6757;90;I;R;0;19077
6758;90;I;R;0;0
6759;90;I;R;0;50288
6760;90;N;C;0;6446
6761;90;N;C;0;161620
6762;90;I;C;0;9126
6763;90;N;C;0;1654
6764;90;I;R;0;385478
6765;90;N;C;0;16499
6766;90;N;C;0;7319
6767;90;N;C;0;4917
6768;90;N;C;0;20062
6769;90;N;R;0;89196
6770;90;I;R;0;121370
6771;90;I;C;0;6724
6772;90;I;R;0;65258
6773;90;I;R;0;445386
6774;90;I;C;0;204147
6775;90;N;C;0;1050
6776;91;I;R;0;833289
6777;91;I;R;0;997121
6778;92;I;R;0;214364
6779;92;I;R;0;401422
6780;92;I;R;0;499607
6781;93;I;R;60;0
6782;93;I;R;5;0
6783;93;I;R;8;0
6784;93;I;R;3385;0
6785;93;I;R;9;0
6786;93;I;R;4;0
6787;93;N;R;2;0
6788;93;I;R;4;0
6789;93;I;R;108;0
6790;93;I;R;5;0
6791;93;I;R;5;0
6792;93;I;A;220;0
6793;93;I;R;271;0
6794;93;N;R;8;0
6795;93;I;R;3;0
6796;93;I;R;1;0
6797;93;I;A;364;0
6798;93;I;R;126;0
6799;93;I;R;70;0
6800;93;I;R;4322;0
6801;93;I;R;20;0
6802;93;I;R;4;0
6803;93;I;R;5;0
6804;93;I;R;21;0
6805;93;I;R;5;0
